id,question,choice1,choice2,choice3,choice4,explanation,img,category
7-728,便器を使用する陰部洗浄について適切なのはどれか,患者をセミファーラー位にする,個室にいる患者には羞恥心への配慮は必要ない,石けんを使用する場合はタオルでこするように洗う,男性では亀頭、肛門、陰茎、陰嚢の順に洗浄する,正解：患者をセミファーラー位にする\n個室でも羞恥心に配慮する必要はあります。石けんは残さないように洗い落とします。肛門は最後に洗います。実力テスト②にあります。,img/1229.png,基礎
7-729,洗髪について適切なのはどれか,洗髪後はできるだけ早く髪を乾かす,長い髪をブラッシングするときは根元から始める,洗髪のできない患者は75％エタノールを用いて頭皮を拭く,爪を立ててマッサージするように洗う,正解：洗髪後はできるだけ早く髪を乾かす\n長い髪をブラッシングするときは毛先から始めます。洗髪のできない患者には温湯で頭皮を拭きます。爪は立てません。実力テスト②にあります。,img/1230.png,基礎
7-730,睡眠の援助について適切でないのはどれか,入眠前に熱いお湯を入浴するように勧める,騒音や雑音を出さないようにする,空腹は避けるように説明する,足浴を行う,正解：入眠前に熱いお湯に入浴するよう勧める\nぬるい湯をすすめます。実力テスト②にあります。,img/1231.png,基礎
7-731,肝臓での薬物代謝について誤っているのはどれか,異化,還元,加水分解,抱合,正解：異化\n酸化、還元、加水分解、抱合結合を行います。実力テスト②にあります。,img/1232.png,基礎
7-732,注射法について正しいのはどれか,比内注射は表皮直下の真皮内に薬液を注入する,筋肉内注射は皮膚面に対し30度の角度で刺入する,上肢の皮下注射の部位はクラークの点が適している,静脈内注射は16～18Ｇの注射針を使用する,正解：皮内注射は表皮直下の皮膚内に薬液を注入する\n筋肉内注射は45～90度で挿入します。クラークの点は中殿筋に筋肉注射を行うときに用いる場所です。静脈内注射は21～23Gです。実力テスト②にあります。,img/1233.png,基礎
7-733,1mlが20滴の輸液セットを用いて5.5時間に500mlの点滴を行う場合の\n1分間の滴下数について正しいのはどれか,30滴,40滴,50滴,55滴,正解：30滴\n実力テスト②にあります。,img/1234.png,基礎
7-734,経管栄養法について正しいのはどれか\na.経鼻栄養法は胃婁栄養法と比べて長期的の栄養管理に用いられる/nb.胃婁栄養法では栄養剤などの取り扱いに無菌操作が必要になる/nc.経管栄養チューブ挿入による危険な合併症は気管への誤挿入である/nd.経管栄養チューブ留置中であっても口腔ケアは必ず行う,c and d,a and b,a amd d,b and c,正解：c and d\n経鼻栄養法は一時的な栄養管理に用いられます。清潔操作が必要です。実力テスト②にあります。,img/1235.png,基礎
7-735,浣腸について適切なのはどれか,カテーテル挿入の長さは5cm程度とする,立位または左側臥位で行う,グリセリン浣腸の温度は33～35度である,浣腸を実施しているときは息を止めてもらう,正解：カテーテル挿入の長さは5cm程度とする\n体位は左側臥位とします。浣腸液は体温と同程度とします。浣腸を実施しているときは口呼吸を促します。実力テスト②にあります。,img/1236.png,基礎
7-736,腹腔穿刺について誤っているのはどれか,穿刺直後は異常がなければ歩行してもよい,モンローリヒター線上で臍窩より2/3の部位で穿刺する,ファーラー位で行う,排液中は血圧低下に留意する,正解：穿刺直後は異常がなければ歩行してもよい\n一時間程度安静となります。実力テスト②にあります。,img/1237.png,基礎
7-737,一時的吸引法について適切なものはどれか,カテーテル挿入時は吸引圧を止めて挿入する,一回の吸引時間は30秒以内とする,吸引圧は75㎜Hg（10kPa）程度である,口腔内吸引では口蓋垂にあてるように挿入する,正解：カテーテル挿入時は吸引圧を止めて挿入する\n一回吸引時間は15秒以内です。吸引圧は15kPaほどです。口蓋垂には当てません。実力テスト②にあります。,img/1238.png,基礎
7-738,胸腔内持続吸引中の看護について適切なのはどれか,ドレーンバックの交換はドレーンチューブを鉗子で2か所止めてから行う,ドレーン管理中、無菌操作は必要ない,水封室の水面が静止しているか確認する,ドレーンバッグの位置は刺入部より高くする,正解：ドレーンバッグの交換はドレーンチューブを鉗子で2か所止めてから行う/n無菌操作が必要です。水封室は正常呼吸に合わせて動きます。ドレーンバッグの位置は穿刺部より低くします。実力テスト②にあります。,img/1239.png,基礎
7-739,酸素吸入について適切なのはどれか,リザーバーマスクは酸素を高濃度で投与できる,酸素流量系の目盛りがボール型の場合はその上端で読む,成人で酸素流量4L/分の場合はフェイスマスクを使用する,酸素濃縮器は病室から移動する際に用いられる,正解：リザーバーマスクは酸素を高濃度で投与できる\nボール型は中央を読みます。成人の4L/分は経鼻カニューレで吸入できます。移動する際はボンベを用います。実力テスト②にあります。,img/1240.png,基礎
7-740,死の判定の三徴候で正しいのはどれか,心停止・呼吸停止・瞳孔散大,心停止・体温低下・死斑,心停止・呼吸停止・筋肉の弛緩,呼吸停止・体温低下・瞳孔散大,正解：心停止・呼吸停止・瞳孔の散大\n実力テスト②にあります。,img/1241.png,基礎
7-741,セリエによる汎適応症候群のプロセスにおいて生体がストレッサーに耐えられなくなる時期はどれか,疲憊期,回復期,抵抗期,警告反応期,正解：疲憊期\n実力テスト②にあります。,img/1242.png,基礎
7-742,マズローの基本的欲求について誤っているのはどれか,欠乏欲求とは自己実現の欲求から安全の欲求までの階層をいう,人間の行動を動機づける欲求は5つの段階に分類される,生理的欲求とは人が声明を維持するための最も低次の階層である,低次の階層の欲求が満たされるとより高次の階層の欲求が現れる,正解：欠乏欲求とは自己実現の欲求から安全の欲求までの階層をいう/n欠乏欲求とは、満たされない空白を埋めようとする欲求であり、マズローの欲求階層説においては、自己実現の欲求以外の4つの欲求が含まれます。実力テスト②にあります。,img/1243.png,基礎
7-743,全人的苦痛について誤っているのはどれか,経済的苦痛,身体的苦痛,精神的苦痛,社会的苦痛,正解：経済的苦痛/n霊的苦痛が含まれます。実力テスト②にあります。,img/1244.png,基礎
7-744,令和4年の衛生行政報告例における看護師・准看護師の就業場所で病院・診療所の次に多いのはどれか,介護保険施設等,市町村,保健所,社会福祉施設,正解：介護保険施設等\n実力テスト⓶にあります。,img/1245.png,基礎
7-745,リハビリテーション期の患者の特徴・心理・看護で誤っているのはどれか,患者は葛藤で揺れ動く時期を脱している,国際生活機能分類を活用する,日常生活動作への援助の獲得が目標になる,患者の新しい自分の価値を獲得するのを支援する,正解：患者は葛藤で揺れ動く時期を脱している\n脱していません。実力テスト⓶にあります。,img/1246.png,基礎
7-746,呼吸困難のある患者の看護ついて適切なのはどれか,酸素消費量を最小限に抑える援助を行う,湿度はできるだけ低く調整する,水分摂取を避けるように説明する,体位は仰臥位を保持する,正解：酸素消費量を最小限に抑える援助をする\n湿度は高く調整します。水分摂取は促します。体位はファーラー位や起座位などの楽な体位とします。実力テスト⓶にあります。,img/1247.png,基礎
7-747,排尿障害のある患者の看護について適切なのはどれか,尿失禁は褥瘡の原因になる,反射性尿失禁の改善に骨盤底筋体操を行う,排尿時は膀胱訓練を行う,間欠的導尿は医療従事者しか行えない,正解：尿失禁は褥瘡の原因になる\n骨盤底筋群体操は腹圧性尿失禁に有効です。排尿訓練は頻尿や尿意切迫の改善のために尿意を感じてもすぐにトイレに行かずに徐々に我慢する時間を伸ばして膀胱に尿をためる訓練です。間欠的導尿には自己導尿も含まれます。実力テスト⓶にあります。,img/1248.png,基礎
7-748,感覚障害のある患者の看護について正しいのはどれか,転倒転落に気を付ける,皮膚感覚障害のある患者の体位変換は必要ない,皮膚障害は起こりにくいので観察の必要はない,湯たんぽは体に密着させる,正解：転倒転落に気を付ける\n感覚障害がないため体位変換が必要です。皮膚トラブルは本人が気が付きにくいため、観察が必要です。湯たんぽは１０センチ程話します。実力テスト⓶にあります。,img/1249.png,基礎
7-749,腹部への放射線療法で晩発性有害反応はどれか,腸閉塞,放射線宿酔,脱毛,下痢,正解：腸閉塞/n実力テスト⓶にあります。,img/1250.png,基礎
7-750,持続硬膜外麻酔について正しいのはどれか,手術後の疼痛管理に使用できる,脊髄くも膜下腔に局所麻酔薬を注入する,顔面の手術に適応される,他の麻酔と併用することはできない,正解：手術後の疼痛管理に使用できる\n硬膜に麻酔薬を注入します。全身麻酔時に他の麻酔と併用して使われることが多いです。実力テスト⓶にあります。,img/1251.png,基礎
7-751,救急処置について誤っているのはどれか,成人の距骨圧迫と人工呼吸の回数は30:1の割合で行う,頭部後屈顎先挙上法は下あごを引き上げ気道を確保する,成人の胸骨圧迫部位は胸骨の下半分を圧迫する,成人の胸骨圧迫は胸骨が約5㎝沈む深さで圧迫する,正解：成人の胸骨圧迫と人工呼吸の回数は30：1の割合で行う\n30：2です。実力テスト⓶にあります。,img/1252.png,基礎
7-752,看護理論家とその著書について誤っているものの組み合わせはどれか,ヘンダーソンーーー看護の探求,ナイチンゲールーーー看護覚え書,トラベルビーーーー人間対人間の看護,アブデラーーー患者中心の看護,正解：ヘンダーソンーーー看護の探求\nヘンダーソンは看護の基本となるものを著しました。看護概論・臨床看護概論実力テストにあります。,img/1253.png,基礎
7-753,マズローの欲求階層説について正しいのはどれか,人間の欲求を5段階に分類した,人間の欲求はそれぞれが独立して存在する,もっとも高次の欲求は安全の欲求である,愛し愛されたいという欲求は生理的欲求に含まれる,正解：人間の欲求を５段階に分類した\nマズローの欲求階層説ではそれぞれの欲求が階層をなすと考えられています。最も高次の欲求は自己実現の欲求です。愛し愛されたいという欲求は所属と愛情の欲求です。看護概論・臨床看護概論実力テストにあります。,img/1254.png,基礎
7-754,看護方式について正しいものの組み合わせはどれか\na.パートナーシップナーシングは二人の看護師が良きパートナーとして複数の患者を受け持つ方式をいう\nb.プライマリーナーシングは数人の患者の対して数人の看護師がチームを組んでケアする方式をいう\nc.チームナーシングは一人の看護師が一人または数人の患者を受け持ちその患者に関する看護全てを行う方式をいう\nd.モジュールナーシングは一病棟内を２つ以上のチームに構成しそのチームをさらに数名ずつ単位に分けその単位で一定期間担当患者に一貫した看護を行う方式をいう,a and d,a and b,b and c,c and d,正解：a and d\nプライマリーナーシングは一人ないし数人の患者を一人の看護師が入院から退院まで責任をもってケアする方式です。チームナーシングは数人の患者に対して数人の看護師がチームを組んでケアする方式です。看護概論・臨床看護概論実力テストにあります。,img/1255.png,基礎
7-755,医療安全について誤っているのはどれか,インシデントとヒヤリハットは同義に用いてはならない,過失事故の分析方法をSHELモデルという,アクシデントは通常医療事故に相当する,医療過誤は医療機関・医療従事者に過失があるものをいう,正解：インシデントとヒヤリハットを同義に用いてはならない\n同義語です。看護概論・臨床看護概論実力テストにあります。,img/1256.png,基礎
7-756,ブラウンレポートについて正しいのはどれか,専門職業としての看護師の役割と位置づけが示された,病院の構成と運営の仕方について書かれている,このレポートを契機にジュネーブ条約が締結された。,このレポートを契機に看護教育は大学教育に発達した,正解：専門職業としての看護師の役割と位置づけが示された\nブラウンレポートは看護研究の必要性、専門職の概念の必要性、大学看護学部の必要性が書かれました。,img/1257.png,基礎
7-757,看護理論家について正しいのはどれか,ぺプロウは対人関係のプロセスを重要視し、患者と看護師の協力が必要だとした,トラベルビーは看護独自の機能を明らかにし看護の基本となるものを記した,オレムは人間は環境に応じて生活する存在であるととらえた,ヘンダーソンは看護とは生命力の消耗を最小にするように生活過程を整えることを提唱した,正解：ぺプロウは対人関係のプロセルを重要視し患者と看護師の協力が必要だとした\n看護の基本となるものはヘンダーソンの著書です。人間は環境に適応して生活する存在であることを記しました。オレムはセルフケアの観点から看護を説明しました。看護とは生命力の消耗を最小にするように生活過程を整えることを提唱したのはナイチンゲールです。看護概論・臨床看護概論実力テストにあります。,img/1258.png,基礎
7-758,人間理解について誤っているのはどれか,スキャモンの４つの発達・発育曲線によると神経系型が思春期のころに急速に上昇する,マズローによる欲求階層で最上層にある欲求は自己実現の欲求である,人間は対処機制や防衛機制によって精神的・社会的環境に適応している,エリクソンは人間の発達を８段階に分けそれぞれの発達課題を表した,正解：スキャモンの４つの発達・発育曲線によると神経系型が思春期の頃に急速に上昇する\n神経系は５歳ころに発達します。思春期に急速に上昇するのは生殖器型です。看護概論・臨床看護概論実力テストにあります。,img/1259.png,基礎
7-759,准看護師に関する記述で誤っているのはどれか,准看護師の免許は厚生労働大臣により与えられる,医師、歯科医師または看護師の指示を受けて療養上の世話または診療の補助を行う,医師の指示であっても薬の処方を行ってはならない,准看護師の守秘義務は保健師助産師看護師法に定められている,正解：准看護師の患者は厚生労働大臣により与えられる\n都道府県知事による免許です。看護概論・臨床看護概論実力テストにあります。,img/1260.png,基礎
7-760,災害時の看護について正しい組み合わせはどれか\na.災害看護は自然災害の発症から収束までの援助のことをいう\nb.看護師が心的外傷後ストレス障害を起こすことがある\nc.ほかの専門分野の人々と協力し被害を最小限にすることが重要である\nd.トリアージにおいて識別職の黒は最優先治療群に分類される,b and c,a and b,a and d,c and d,正解：b and c\n災害看護は平穏期といわれる通常時にも行います。トリアージの黒は死亡、もしくは助かる見込みがない状態です。看護概論・臨床看護概論実力テストにあります。,img/1261.png,基礎
7-761,医療安全について正しいのはどれか,医療過誤とは医療事故発生の原因として医療者側の過失があるものをいう,医療事故には医療従事者が被害者である場合は含まれない,リスクマネジメントは責任の所在を明らかにする仕組みのことである,インシデントとは患者へ大きな影響が及んだものをいう,正解：医療過誤とは医療事故発生の原因として医療者側の過失があるものをいう\n医療事故には医療従事者が被害者である場合も含まれます。リスクマネジメントは原因と再発防止の仕組みです。インシデントは患者に影響がなかったもの追加の処置がなかったものを指します。看護概論・臨床看護概論実力テストにあります。,img/1262.png,基礎
7-762,手術を受ける患者の看護について正しいのはどれか,無気肺の合併症を防ぐために深呼吸を促す,手術前は患者を不安にさせないために訪問はなるべく行わない,手術直後は麻酔から覚めるまで２時間ごとの頻回なバイタルサイン測定を行う,手術後の静脈血栓症予防の為に下肢は安静を保つ,正解：無気肺の合併症を防ぐために深呼吸を促す\n手術前は訪問を増やします。麻酔から目覚めるまでの２時間は頻回なバイタルサイン測定が必要です。静脈血栓症予防にはプットポンプ、圧着レギンスなどで動かします。看護概論・臨床看護概論実力テストにあります。,img/1263.png,基礎
7-763,放射線療法について正しいのはどれか,体外照射では皮膚炎を起こすことがあり皮膚の摩擦にも注意を払う,放射線防護の三原則は温度、時間、距離である,放射線宿酔とは照射部位にあらわれる局所的な有害反応のことをいう,骨髄機能に影響が及ぶと白血球や血小板の増加がみられることが多い,正解：体外照射では皮膚炎を起こすことがあり皮膚の摩擦にも注意を払う\n放射線防護の三原則は遮蔽、時間、距離です。放射線宿酔は全身的な有害反応です。骨髄機能の障害では白血球や血小板は減少します。看護概論・臨床看護概論実力テストにあります。,img/1264.png,基礎
7-764,一時救命処置について正しいのはどれか,成人の距骨圧迫と人工呼吸の回数は30:1の割合で行う一時救命は胸骨圧迫と人工呼吸の回数比は30：2である,AEDのパッドは13歳未満には小児用パッドを使用する,心肺蘇生法は気道確保、人工呼吸、胸骨圧迫の順に行う,意識がない場合の異物除去法としてハムリック法が最も適している,正解：成人の一時救命は距骨圧迫と人工呼吸の回数比は30：2である\n小児用パッドは6歳未満に使用します。心肺蘇生法は気道確保、胸骨圧迫、人工呼吸の順です。意識がない場合は背部巧打法を行います。看護概論・臨床看護概論実力テストにあります。,img/1265.png,基礎
7-765,輸液療法について正しい組み合わせはどれか\na.輸液療法中は水分出納の観察を怠らない\nb.体動による滴下数の変化に注意が必要である\nc.薬液漏れを防ぐため自動輸液ポンプを使用し管理する\nd.輸液により入浴や排せつなどの制限が必要になる,a and b,a and d,b and c,c and d,正解：a and b\n自動輸液ポンプは滴下数を正確にするための装置です。薬液漏れを防ぐ機能はありません。輸液による入浴・排泄制限はありません。看護概論・臨床看護概論実力テストにあります。,img/1266.png,基礎
7-766,薬物療法について誤っているのはどれか,患者が指示に従って服薬することを服薬アドヒアランスという,副作用の出現には肝機能や腎機能が関係する,薬物と飲食物の組み合わせによって薬の作用が変化することがある,同じ薬を長く使用していると薬の感受性が低下することがある,正解：患者が指示に従って服薬することを服薬アドヒアランスという\n服薬コンプライアンスです。看護概論・臨床看護概論実力テストにあります。,img/1267.png,基礎
7-767,発熱時について正しいのはどれか,発汗が多い場合は水分とともに電解質の補給を考慮する,悪寒の出現時は末梢の血管が拡張している,口腔エアは口腔粘膜が乾燥し二次感染を起こす恐れがあるためひかえる,冷罨法は大きな動脈のある鼠径部や腋窩を避けて行う,正解：発汗が多い場合は水分とともに電解質の補給を考慮する\n悪寒の出現時は血管が収縮します。冷罨法は大きな動脈に行います。口腔ケアは二次感染予防のため行います。看護概論・臨床看護概論実力テストにあります。,img/1268.png,基礎
7-768,痛みのある患者について誤っているのはどれか,痛みにより筋肉が弛緩していることが多い,脈拍や呼吸の乱れが生じることがある,急性炎症による痛みは冷罨法で緩和するとよい,癌性疼痛に麻薬性鎮痛薬が使用されることが多く副作用の観察が欠かせない,正解：痛みにより筋肉が弛緩していることが多い\n収縮していることが多いです。看護概論・臨床看護概論実力テストにあります。,img/1269.png,基礎
7-769,継続看護について誤っているのはどれか,継続看護が提供される場は医療施設や福祉施設に限られる,その人にとって適切なケアを継続することである,痰飲計画は入院と同時に退院後の生活を見通して立案する,看護要約などを利用し看護が継続されるようにする,正解：継続看護が提供される場は医療施設や福祉施設に限られる\n自宅も含む幅広い場所で行われます。看護概論・臨床看護概論実力テストにあります。,img/1270.png,基礎
7-770,脱水について誤っているのはどれか,激しい嘔吐が続いた場合は脱水のほか代謝性アシドーシスに注意が必要である,ナトリウム欠乏性脱水の原因として強い嘔吐や下痢がある,主に水分が欠乏することにより口腔が激しい脱水を高張性脱水という,熱中症による脱水予防には水分とともに電解質も補給するとよい,正解：激しい嘔吐が続いた場合は脱水のほか代謝性アシドーシスに注意が必要である\n代謝性アルカローシスに注意が必要です。看護概論・臨床看護概論実力テストにあります。,img/1271.png,基礎
7-771,終末期について誤っているのはどれか,血圧低下や呼吸が弱くなっている危篤期は患者に話しかけないよう家族に説明する,臭末期は身体的・精神的・社会的・霊的苦痛が相互に関係し、全人的苦痛となる,終末期は家族の予期的悲嘆に対するケアが大切である,死の三徴候とは、心停止、呼吸停止、瞳孔散大である,正解：血圧低下や呼吸が弱くなっている危篤時は患者に話しかけないよう家族に説明する\n患者には話しかけても大丈夫です。看護概論・臨床看護概論実力テストにあります。,img/1272.png,基礎
7-772,コミュニケーションについて正しいのはどれか,看護場面のほとんどがパーソナルコミュニケーションである,非言語的コミュニケーションは音声を伴わない,患者に話しかけるときは専門用語を積極的に使用する,食事は軟食を勧める全部食べましたかという質問は開かれた質問である,正解：看護場面のほとんどがパーソナルコミュニケーションである\n非言語的コミュニケーションには「あ。」や「うあ。」など意味不明な発語を伴うものもふくみます。患者に話しかけるときはなるべく専門用語を用いずにわかりやすい説明をします。開かれた質問は患者が自由に回答できる質問であるため「食事は全部食べましたか」という質問は閉じられた質問にあたります。基礎看護技術実力テストにあります。,img/1273.png,基礎
7-773,ジャパンコーマスケールの2－10はどれか,呼べば開眼する,見当識障害がある,大声で呼ぶか体を揺さぶれば開眼する,痛み刺激に対して払いのける動作をする,正解：呼べば開眼する\n見当識障害があるは1－2です。大声で呼ぶか、体を揺さぶれば開眼するのは2－20です。痛み刺激に対して払いのける動作をするのは3－300です。JCSではカテゴリⅠは刺激しないでも覚醒している状態であり、カテゴリⅡは刺激で覚醒するが刺激をやめると眠り込む状態のことです。カテゴリⅢは刺激しても覚醒しない状態です。基礎看護技術実力テストにあります。,img/1274.png,基礎
7-774,呼吸について正しいのはどれか,胸郭や腹壁の動きから回数を1分間測定する,呼吸数を測定する場合対象者に伝えてから行う,呼吸数は乳児期よりも学童期のほうが増加する,ビオー呼吸は異常に深く大きい呼吸が持続する異常呼吸である,正解：胸郭や腹壁の動きから回数を一分間測定する\n呼吸数は脈と一緒に合計2分間で測定します。乳児期と学童期の呼吸数を比較すると学童期のほうが呼吸数がすくなくなります。以上に大きな呼吸が持続する異常呼吸はクルマウス呼吸です。基礎看護技術実力テストにあります。,img/1275.png,基礎
7-775,脈拍測定について正しいのはどれか,脈拍測定とは脈拍の回数が心拍数よりも少ない場合をいう,脈拍は運動や入浴、精神的緊張により減少する,測定に良く用いられるのは大腿動脈である,脈拍の正常を観察することで新機能や准看状態を把握することはできない,正解：脈拍欠損とは脈拍の際数が心拍数よりも少ない場合をいう\n脈拍は運動や入浴、精神的緊張により増加します。測定には橈骨動脈をもちいます。心機能や循環状態の把握にも役立ちます。基礎看護技術実力テストにあります。,img/1276.png,基礎
7-776,血圧測定について正しいのはどれか,麻痺のある患者は健側で測定する,収縮期血圧は臥位より立位のほうが高くなる,マンシェットは上腕の1/3を覆うものを選択する,マンシェットと腕の間に指が3-4本入る程度の高さで巻くの幅が狭いと血圧は低くなる,正解：麻痺のある患者は健側で測定する\n収縮期血圧は臥位より立位のほうが低くなります。マンシェットの幅は上腕の2/3を覆うものとします。マンシェットの幅が狭いと血圧は高くなります。基礎看護技術実力テストにあります。,img/1277.png,基礎
7-777,体温測定について正しいのはどれか,腋窩音は腋窩の最も深い部位で測定する,体温は口腔で最も高く、腋窩、直腸の順に低くなる,体温を継続して測定する場合は測定部位を時々変える,新生児や乳児の直腸検温では体温計を肛門から5～6CM挿入する,正解：腋窩音は腋窩の最も深い部位で測定する\n体温は直腸、口腔、腋窩の順で低くなります。継続して測定する場合は測定部位を同一にします。直腸検温は肛門から3～4CM部位で行います。基礎看護技術実力テストにあります。,img/1278.png,基礎
7-778,身体測定について正しいのはどれか,腹囲測定は仰臥位で膝を伸展させて測定する,BMIは体重（㎏）/身長（cm）^２の計算式で求められる,女性の胸囲測定は巻き尺を乳房直下部に対して水平に巻いて測定する,身長測定は眼窩上縁と外耳孔下縁が水平になるようにして測定する,正解：腹囲測定は仰臥位で膝を伸展させて測定する\nBMIは体重（㎏）/身長（m）^２です。女性の胸囲測定は乳頭の位置にかかわらず最大となる場所で求めます。身長測定は眼窩下縁と外耳孔下縁が水平になるようにします。基礎看護技術実力テストにあります。,img/1279.png,基礎
7-779,看護記録について正しいのはどれか正しいのはどれか,POSは看護の問題ごとに経過を記録するものである,基礎情報は患者に行ったケアを要約したものである,一般経過記録は特定の疾患の標準的な治療や看護計画を示したものである,クリニカルパスはルーティンケア、特定の問題の経過などについて記号などで簡潔、明瞭に記載したものである,正解：POSは患者の問題ごとに経過を記録するものである\n患者に行ったケアを要約したものは看護サマリーです。特定の疾患の標準的な治療や看護の計画を示したものはクリニカルパスです。ルーティンケア、特定の問題の経過などについて記号などで簡潔、明瞭に記載したものはフローシートです。基礎看護技術実力テストにあります。,img/1280.png,基礎
7-780,看護過程について正しいのはどれか,アセスメントとは情報を収集し、分析・解釈を行ううことである,看護過程の最初のステップは看護問題の明確化である,具体策は観察計画とケア計画の二種類を分類して立案する,看護問題の優先順位は解決可能なものを優先して決定する,正解：アセスメントとは情報を収集し分析・解釈を行うことである\nアセスメントは看護過程の最初のステップであり次いで看護診断、計画立案、実施、評価となります。看護問題の優先順位はマズローの基本的欲求5階層を参考とし優先順位を判断します。基礎看護技術実力テストにあります。,img/1281.png,基礎
7-781,環境について正しいのはどれか,病室の床面積は患者一人につき6.4ｍ^２以上と規定されている,臥位気温と冷房室内の温度差は10度以上にならないよう注意する,病室の換気は一日一回10～20分間行う,騒音の環境基準は療養施設地域では昼間は70db以下夜間は60db以下と規定されている,正解：病室の床面積は患者一人につき6.4ｍ^２以上と規定されている\n外気温と室内温度の差は5度以内に保ちます。換気は3～4時間に一回行います。騒音は昼間では50ｄｂ以下夜間は40ｄｂ以下とします。基礎看護技術実力テストにあります。 ,img/1282.png,基礎
7-782,ベッドメーキングについて適切なのはどれか,下シーツを敷くときは下シーツの中央とマットレスの中央が一致するように置く,汚れた下シーツは足元から頭側に向かって引き出す,シーツ類をマットレスの下に押し入れるときは手の甲を下にする,枕カバーの開口部は床頭台側に向ける,正解：下シーツを敷くときは下シーツの中央とマットレスの中央が一致するように置く\n汚れた下シーツは足元に向かって引き出します。下シーツをマットレスに押し入れるときは手の甲を上にします。枕カバーは床頭台と反対側（患者の目に触れにくいほう）を向かせます。基礎看護技術実力テストにあります。,img/1283.png,基礎
7-783,感染予防について正しいのはどれか,速乾性擦式消毒薬は消毒薬かが乾燥するまで手にすり込む,標準予防策はすべての患者の血液・分泌物・汗・排泄物に適用される,看護者が結核患者の病室に入室するときはサージカルマスクを装着する,個人防護具はマスク、手袋、ゴーグル、ガウンの順にはずす,正解：速乾性擦式消毒薬は消毒薬が乾燥するまで手にすり込む\nスタンダードプリコーションは汗を含みません。結核は空気感染を起こす菌であるためN95マスクを着用します。PPEは手袋、ゴーグル、マスク、ガウンの順で外します。基礎看護技術実力テストにあります。,img/1284.png,基礎
7-784,無菌操作について正しいのはどれか,攝子は先端が水平より下を向くように持つ,介助者の攝子が処置者の攝子よりも下になるようにする,滅菌物は腰より低い位置で取り扱う,滅菌物は空気にさらす時間を最大限にする,正解：攝子は先端が水平より下を向くように持つ\n介助者の攝子が処置者の切歯より上になるようにします。滅菌物は腰より上で取り扱います。滅菌物は空気にさらす時間を最小限にします。基礎看護技術実力テストにあります。,img/1285.png,基礎
7-785,血液が付着したガーゼを廃棄する容器はどれか,オレンジ色のバイオハザードマークの容器,赤色のバイオハザードマークの容器,黄色のバイオハザードマークの容器,非感染性廃棄物の容器,正解：オレンジ色のバイオハザードマークの容器\n赤色のバイオハザードマークの容器には血液を入れます。黄色は鋭利なものを入れます。基礎看護技術実力テストにあります。,img/1286.png,基礎
7-786,体位について正しいのはどれか,起座位は呼吸困難時に適している,立位は仰臥位よりもエネルギー消費量が小さい,仰臥位は腸骨や外果部に褥瘡ができやすい,長座位は腰部や臀部への負荷が小さい,正解：機材は呼吸困難時に適している\n立位は仰臥位よりもエネルギー消費量が大きいです。腸骨や外果部に褥瘡ができやすい体位は側臥位です。長座位は腰部や臀部の負担が大きいです。基礎看護技術実力テストにあります。,img/1287.png,基礎
7-787,ボディメカニクスについて適切なのはどれか,看護者は腕や手だけでなく下肢や腰部など動作に適した筋群を使う,看護者は支持基底面を狭くして体を安定させる,患者を動かすときは患者と看護者の重心を遠ざける,患者の移動を介助するときは看護者の重心を高く保って動作する,正解：看護者は腕や手だけではなく下肢や腰部など動作に適した筋群をつかう\n看護者は支持基底面を広くして体を安定させます。できるだけ患者と重心を近くします。重心は低いほうが安定します。基礎看護技術実力テストにあります。,img/1288.png,基礎
7-788,車いすによる移乗・移送について適切なのはどれか,移乗する前にフットレストを上げる,エレベーターは前向きに乗る,下り坂では患者が前向きになるように進む,片麻痺がある場合は車いすを患者の患側に配置する,正解：移譲する前にフットレストを上げる\n片麻痺の場合は車いすを健側に配置します。エレベーターは後ろ向きに乗ります。下り坂も後ろ向きにすすみます。基礎看護技術実力テストにあります。,img/1289.png,基礎
7-789,ストレッチャーによる移送について適切なのはどれか,平坦なところでは足から先に進行する,進行する側にいる看護者は患者の状態を観察する,斜面を登るときは進行方向に足を向け頭部を低くして進行する,斜面を下るときは進行方向に頭を向け頭部を低くして進行する,正解：平坦なところでは足から先に進行する\n患者の頭側にいる看護師が神座の状態の観察をします。斜面を登るときは進行方向に頭を向け下るときは進行方向に足を向けます。基礎看護技術実力テストにあります。,img/1290.png,基礎
7-790,寝衣交換の援助について適切なのはどれか,パジャマのズボンは両膝を立ててはかせる,右片麻痺がある場合は右側から脱がせ左側から着せる,和式真意では右前身頃が上になるように着せる,和式寝衣のひもは縦結びにする,正解：パジャマのズボンは両膝を立ててはかせる\n右片麻痺がある場合では季節ときは右側から着せ、脱がせるときは左側から脱がせます。和式寝衣は左前身頃が前になります。ひもは横結びにします。基礎看護技術実力テストにあります。,img/1291.png,基礎
7-791,食事介助について適切なのはどれか,片麻痺がある場合、食物は健側から口に入れる,食べ始めは固形のものから口に運ぶようにする,スプーンは患者の口の上方から入れる,食事後はすぐに臥位にする,正解：片麻痺がある場合は食物は健側から口に入れる\n食べ始めは半固形のものから口に運ぶようにする。スプーンは患者の口のやや下方から入れます。食後は30分はファーラー位をたもちます。基礎看護技術実力テストにあります。,img/1292.png,基礎
