id,question,choice1,choice2,choice3,choice4,explanation,img,category
7-4,高齢者の睡眠の特徴はどれか,中途覚醒が増える,レム睡眠の時間が増える,単相性睡眠となる,寝床にいる時間が短い,正解：中途覚醒が増える\n高齢者では熟眠感に関係するレム睡眠の脳神経系の疲労回復に関係するノンレム睡眠の減少します。成人の単相性睡眠から多相性睡眠へと変化します。眠気がなくても床に就き朝目覚めても熟眠感がないためなかなか起床できないことが多いです。そのため若年より寝床にいる時間が長くなります。第１１４回全国公開模擬試験にあります。,img/7-4.png,老年
7-5,術後における高齢者のせん妄予防で適切なのはどれか,病室に時計やカレンダーを置く,術前のオリエンテーションは一度にまとめて行う,家族との面会を控えてもらう,手術前から臥床安静とし、体力を温存する,正解：病室に時計やカレンダーを置く\nせん妄は一時的な脳の機能的により身体のバランスを崩した状態です。高齢者は脳の老化によりせん妄状態になりやすいです。術前オリエンテーションでは一度にまとめて行うのではなく、数回に分けて患者の理解度を確認しながら進めていく必要があります。パンフレットなどを用いるとよりわかりやすく伝えることができ、不安を軽減することにつながります。家族との面会により精神的に安定しせん妄予防につながります。手術前から生活リズムを整えることが必要でｓう。昼間の過度な安静は活動不足を招き夜間不眠につながりやすいです。第１１４回全国公開模擬試験にあります。,img/7-5.png,老年
7-6,認知症の高齢者が避難所に避難するにあたって看護師の対応として適切なのはどれか,一緒に避難した家族へのケアを同時に行う,大部屋を用意し安心感を与える,回避している他の人に病状を説明しない,本人には災害の状況について説明しない,正解：一緒に避難した家族へのケアを同時に行う\n認知症の高齢者には小部屋や専用スペースを確保し、専門スタッフらと対談できるような時間や空間を確保します。また小部屋に家族やかをみしりの人がいることで落ち着きます。知らない人と大部屋ですぐすことで混乱し、周囲にも徘徊などで迷惑をかける場合があります。回避している地域住民が認知症の高齢者に対して理解があることが大切です。認知機能が滴下しているため災害の状況が理解できず混乱します。わかりやすい言葉で説明し、不安を和らげることが大切です。第１１４回全国公開模擬試験にあります。,img/7-6.png,老年
7-7,70歳男性定年退職と同時に妻を亡くしその後閉じこもりがちとなった。今後生じやすい問題はどれか,運動機能の低下,言語機能の低下,聴覚昨日の低下,排泄機能の低下,正解：運動機能の低下\n一度獲得している言語機能は低下しにくく、閉じこもりと聴覚機能、排泄機能は関連性がありません。外出が減り運動する機会が減少すると筋力の低下が生じます。第１１４回全国公開模擬試験にあります。,img/7-7.png,老年
7-8,Aさん（70歳、男性）は妻と二人暮らし、50歳の時、健康診断にて高血圧、高血糖、脂質異常症を指摘されたが、未治療のまま検診設けなくなっていた。現在目の見えづらさが出現し、全身倦怠感及び足のしびれも生じるようになり受診した。受信時の血液検査の結果、空腹時血糖値400㎎/dL、HbA1c12％であった。検査結果と症状から2型糖尿病と診断された。Aさんに優先して行われるのはどれか,眼底検査,腰椎穿刺,指鼻指試験,脳波検査,正解：眼底検査\n腰椎検査が必要となるのはくも膜下出血や髄膜炎などです。指鼻指試験は小脳障害の有無を調べる検査です。脳波検査はてんかんの患者などに対して行います。第１１４回全国公開模擬試験にあります。,img/7-8.png,老年
7-9,Aさん（70歳、男性）は妻と二人暮らし、50歳の時、健康診断にて高血圧、高血糖、脂質異常症を指摘されたが、未治療のまま検診設けなくなっていた。現在目の見えづらさが出現し、全身倦怠感及び足のしびれも生じるようになり受診した。受信時の血液検査の結果、空腹時血糖値400㎎/dL、HbA1c12％であった。検査結果と症状から2型糖尿病と診断された。Aさん今後生じる可能性のある疾患はどれか,心筋梗塞,関節リウマチ,潰瘍性大腸炎,尿崩症,正解：心筋梗塞\n糖尿病、高血圧脂質異常症などからｍ、今後生じやすい疾患として心筋梗塞や脳梗塞が考えられます。糖尿病の散大合併症である糖尿病性神経障害・糖尿病性網膜症・糖尿病性腎症も今日りょして観察する必要があります。関節リウマチは滑膜に炎症が起こる自己免疫疾患です。男女比は1：3～4で30～50歳の女性に好発します。潰瘍性大腸炎は大腸の粘膜に慢性的な炎症が生じ、びらんや潰瘍を形成する指定難病です。20歳代から高齢者まで幅広く発症します。尿崩症は下垂体腺腫により生じる場合が多いです。第１１４回全国公開模擬試験にあります。,img/7-9.png,老年
7-10,Aさん（70歳、男性）は妻と二人暮らし、50歳の時、健康診断にて高血圧、高血糖、脂質異常症を指摘されたが、未治療のまま検診設けなくなっていた。現在目の見えづらさが出現し、全身倦怠感及び足のしびれも生じるようになり受診した。受信時の血液検査の結果、空腹時血糖値400㎎/dL、HbA1c12％であった。検査結果と症状から2型糖尿病と診断された。Aさんは血糖コントロールと、食事や運動指導を受けるため入院となった。指導内容として適切なのはどれか,低血糖の際にはブドウ糖を10ｇ摂取する,一日の総カロリーは1500kcalにする,総エネルギーの約30％は糖質から摂取する,高血糖の場合、即座に運動を開始する,正解：低血糖の際にはブドウ糖を10ｇ摂取する\n一日の摂取カロリーは目標体重とエネルギー係数から産す津します。糖質の摂取割合は指示エネルギー量の40～60％とします。高血糖状態の場合は運動療法の禁止、制限が必要です。低血糖症状が出現したらブドウ糖または部郎党を含む飲料を摂取します。常に備えておくことが大切です。第１１４回全国公開模擬試験にあります。,img/7-10.png,老年
7-11,加齢によりホルモン分泌量が増加するのはどれか,卵胞刺激ホルモン,エストロゲン,テストステロン,メラトニン,正解：卵胞刺激ホルモン\n性ホルモンであるテストステロン、エストロゲンは減少します。脳の松果体から分泌されるメラトニンも加齢により低下していきます。脳下垂体前葉から分泌される性腺刺激ホルモンの一つである卵胞刺激ホルモンは卵巣の機能が低下し、エストロゲンが減少すると婦のフィードバック機構が弱まり、分泌がぞうかします。第１１４回全国公開模擬試験にあります。,img/7-11.png,老年
7-12,高齢者の健康増進と廃用症候群の予防について正しいのはどれか,麻痺がある場合の他動運動は健側から始める,プライマリーナース独自で決定した運動方法を実施してもらう,長時間、座位を保つとよい,下肢に痛みがある場合、運動は進めない,正解：麻痺がある場合の他動運動は健側から始める\n不適切な訓練による誤用症候群や過度の菌訓練による疲労で筋力低下が生じる下葉症候群を生じる可能性があるため、看護師独自で判断せずに本人や医師、理学療法士らとともにプランを作成し実施します。臥床だけでなく、長時間の外によっても褥瘡や誤嚥性肺炎、下肢浮腫などが生じます。どの体位であってもできるだけ長時間の同一体位は避けるべきです。痛みや麻痺を理由に身体を動かさないと、廃用症候群を招く恐れがあります。痛みの原因や程度を把握し、できるだけ運動を取り入れます。健側の状態を確認してから患側の運動を行います。第１１４回全国公開模擬試験にあります。,img/7-12.png,老年
7-13,高齢者の初心時の援助で適切なのはどれか,ゆっくりと簡潔な言葉で説明する,子供に話すように説明する,高い声で説明する,耳元で大きな声で説明する,正解：ゆっくりと簡潔な言葉で説明する\nわかりやすく丁寧に説明することは大切であるが、子供に話すように説明すると馬鹿にされているように聞こえるため不適切です。加齢に伴い高音域の聴力が低下するためやや低めの声でゆっくりと説明します。加齢に伴い小さい音が聞こえにくくなります。そのため、高齢者に対しては耳元で大きな声で話しがちですが、初心であり表情を見ながら会話するのが望ましいです。ジャスチャーや表情など非言語的コミュニケーションを用いることも有効です。第１１４回全国公開模擬試験にあります。,img/7-13.png,老年
7-14,認知症の特異的な症状はどれか,実行機能障害,アンビバレンス,失語,頭痛,正解：実行機能障害\n認知症では実行機能障害、記憶障害、見当識障害、全般性注意障害、失行・失認・失語、視空間認知障害などの症状が見られます。実行機能障害とは日常生活や仕事の内容を計画して実行することができなくなる状態であり、認知症の特異的な症状です。アンビバレンスとは、ある対象に対して、相反する感情を同時に招くことであり、統合失調症で見られます。失語とは、会話や文章で物事を表現したり、理解したりする能力が部分的または完全に失われる障害です。主に脳の損傷が原因で生じます。頭痛の原因には脳の疾患や緑内障、副鼻腔炎緊張性頭痛などがあります。第１１４回全国公開模擬試験にあります。,img/7-14.png,老年
7-15,介護医療院で正しいのはどれか,医師の配置が義務付けられている,要支援者を対象としている施設である,地域密着型サービスである,1部屋2人以下と定められている,正解：医師の配置が義務付けられている\n要介護者を対象としているのが介護保険施設です。介護保険施設には介護医療院のほかにも介護老人福祉施設、介護老人保健施設があります。介護保険による地域密着型サービスとは、住み慣れた地域でサービスを受けることができるシステムです。主なものとして、小規模多機能型居宅介護や認知症対応型共同生活介護などがあります。一型、Ⅱ型いずれも1部屋4人以下と定められています。介護医療院とは要介護者の長期医療おt生活支援を目的として施設です。医師の配置が義務づけられており、他の施設では受け入れが困難な医療ニーズの高い患者ンお受け入れも可能です。第１１４回全国公開模擬試験にあります。,img/7-15.png,老年
7-16,Aさん（８４歳女性）は夫と死別し一人暮らし、最近尿量が減少し、両下肢に浮腫を認めていた。昨夜、呼吸困難となったため近隣に住む娘に連絡し、娘が救急車を要請した。Aさんは高血圧症があり、降圧薬を拝復している。身体所見は意識は清明であり、起坐呼吸。心拍数１００/分（リズム不整あり）血圧190/118ｍｍHg、経皮的動脈血酸素飽和度95％（鼻腔カニューレ2L/hunn 酸素投与）である。検査所見は尿素窒素１０㎎/dl、クレアチニン0.6㎎/dlであった。胸部エックス線検査では心胸郭比65％、胸水貯留は見られなかった。搬送時のAさんのアセスメントで正しいのはどれか,心肥大である,脱水である,腎機能が低下している,自然気胸である,正解：心肥大である\n心胸郭比が65％（基準値：50％未満）であることから心肥大が生じていることがわかります。また、呼吸困難、起坐呼吸、両下肢浮腫などの症状から心不全が疑われます。心機能の低下により腎血流量が低下し尿量が減少しています。そのため体液が貯留し浮腫が生じています。尿量が減少したのは脱水によるものではありません。尿素窒素10㎎/dl（基準値：20㎎/dl未満）、クレアチニン0.6㎎/dl、（基準値：1㎎/dl未満）は基準値範囲であり、腎機能は正常です。自然気胸はやせ型の若年男性に好発します。主症状として胸痛と呼吸困難が見られます。第１１４回全国公開模擬試験にあります。,img/7-17.png,老年
7-17,Aさん（８４歳女性）は夫と死別し一人暮らし、最近尿量が減少し、両下肢に浮腫を認めていた。昨夜、呼吸困難となったため近隣に住む娘に連絡し、娘が救急車を要請した。Aさんは高血圧症があり、降圧薬を拝復している。身体所見は意識は清明であり、起坐呼吸。心拍数１００/分（リズム不整あり）血圧190/118ｍｍHg、経皮的動脈血酸素飽和度95％（鼻腔カニューレ2L/hunn 酸素投与）である。検査所見は尿素窒素１０㎎/dl、クレアチニン0.6㎎/dlであった。胸部エックス線検査では心胸郭比65％、胸水貯留は見られなかった。Aさんには降圧利尿薬による薬物治療が行われることになった。薬の副作用として特に注意すべきことはどれか,低カリウム血症,低体温,視覚障害,尿素窒素低下,正解：低カリウム血症\n低体温は生じません。聴覚障害の副作用はあります。尿素窒素やクレアチニンの上昇に注意します。第１１４回全国公開模擬試験にあります。,img/7-17.png,老年
7-18,Aさん（８４歳女性）は夫と死別し一人暮らし、最近尿量が減少し、両下肢に浮腫を認めていた。昨夜、呼吸困難となったため近隣に住む娘に連絡し、娘が救急車を要請した。Aさんは高血圧症があり、降圧薬を拝復している。身体所見は意識は清明であり、起坐呼吸。心拍数１００/分（リズム不整あり）血圧190/118ｍｍHg、経皮的動脈血酸素飽和度95％（鼻腔カニューレ2L/hunn 酸素投与）である。検査所見は尿素窒素１０㎎/dl、クレアチニン0.6㎎/dlであった。胸部エックス線検査では心胸郭比65％、胸水貯留は見られなかった。Aさんは日常生活を送れるまで回復し、退院することになった。Aさんはまた同じように苦しくなったらどうしようと心配し、看護師に相談してきた。看護師の対応として適切なのはどれか,緊急通報システム事業を利用できます,娘さんと同居してはどうですか,施設に入居したら安心ですよ,要介護認定を受けてください,正解：緊急通報システム事業を利用できます\n各市町村において高齢者世帯に対する緊急時に連絡が取れる緊急通報システム事業などのサービスを提供しているため、利用するように勧めます。娘と同居するかどうかは家族で相談して決めてもらう。看護師として強制的な言葉は避けます。日常生活が自立しており、施設に入所する必要性は低いです。生活が自立している場合は要介護認定を受けることができません。第１１４回全国公開模擬試験にあります。,img/7-19.png,老年
7-19,Aさん（８０歳女性）は夫と二人暮らし、右大腿骨頸部骨折で急性期病棟に入院となり、右人工骨頭置換術を受け、術後２週間で地域包括ケア病棟にて転院した。股関節脱臼を起こす危険性が最も高い股関節の肢位はどれか,右側の内転,右側の軽度屈曲,左側の中間位,左側の外転,正解：右側の内転\n股関節脱臼は患側の屈曲、内転、内戦で起こりやすいため、これらの肢位になることを防ぐようなポジショニングが重要となります。患側の股関節が９０度以上屈曲するような姿勢は脱臼の危険性が高まります。左側は患側ではありません。右側の場合は中間位により人工骨頭置換術後に生じやすい腓骨神経麻痺を回避できます。第１１４回全国公開模擬試験にあります。,img/7-19.png,老年
7-20,Aさん（８０歳女性）は夫と二人暮らし、右大腿骨頸部骨折で急性期病棟に入院となり、右人工骨頭置換術を受け、術後２週間で地域包括ケア病棟にて転院した。Aさんと家族に対する看護師の地域包括ケア病棟について説明で適切なのはどれか,入院が可能な期間は３か月未満です,病棟専属のリハビリテーションスタッフがいます,入院できる病名が決まっています,退院先は介護医療施設が多いです,正解：入院が可能な期間は3か月未満です\n専従の常勤の理学療法士、作業療法士または言語聴覚士１名以上の配慮があります。入院が可能な期間は６０日以内です。病名に関係なく、入院できます。対象となる病室があるのは回復期リハビリテーション病棟です。地域包括ケア病棟入院料１・２では在宅復帰率は72.5％以上と定められていて、地域包括ケア病棟では住み慣れた在宅での暮らしの再開のために退院支援や痰飲調整を行っています。第１１４回全国公開模擬試験にあります。,img/7-20.png,老年
7-21,Aさん（８０歳女性）は夫と二人暮らし、右大腿骨頸部骨折で急性期病棟に入院となり、右人工骨頭置換術を受け、術後２週間で地域包括ケア病棟にて転院した。退院に向けたAさんへの生活におけるアドバイスとして適切なものはどれか,椅子に座るときは足を組まない,和式トイレにする,トレーニングを兼ねて長時間歩く,浴槽に入っている間は膝を曲げておく,正解：椅子に座るときは右足から入れる\n脱臼する場合があるため横すわりや足を組むなどの姿勢は避けます。股関節の負担を考え洋式トイレが推奨されます。長時間歩行することで人工骨頭が緩みやすくなります。過度な運動は避けます。浴槽に膝を曲げて入ると股関節に負担がかかるため膝を伸ばして入浴する方がよいです。第１１４回全国公開模擬試験にあります。,img/7-21.png,老年
7-22,リロケーションダメージの説明で適切なのものはどれか,環境の変化に抵抗できず心身に不調をきたすことである,手術後の安静状態が続くことによって生じる心身機能低下である,筋肉量が減少し筋肉が低下することである,運動器の障害により移動機能が低下することである,正解：環境の変化に適応できず、心身に不調をきたすことである\n術後に心身機能の低下が起こることの多くは廃用症候群であることが多いです。リロケーションダメージとは住み慣れた場所から転居などによる環境の変化でストレスがかかり心身に弊害を受けてしまうことをいいます。筋肉量の低下はサルコペニアの説明です。運動器の障害は移動機能が低下することはロコモティブシンドロームの説明です。第１１４回全国公開模擬試験第二回にあります。,img/7-2-1.png,老年
7-23,加齢による排泄機能変化で正しいのはどれか,尿比重の低下,膀胱容量の増加,漸尿量の減少,排尿回数の減少,正解：尿比重の低下\nホルモンの影響などにより塩分と水分の再吸収機能が低下し低張尿となります。膀胱が萎縮するため膀胱療養は減少します。膀胱の弾力性や排尿筋の収縮力が低下するため残尿量は増加します。膀胱が萎縮するため頻尿となり、夜間の排尿回数も増加します。第１１４回全国公開模擬試験第二回にあります。,img/7-2-2.png,老年
7-24,高齢者の身体拘束に関する内容で適切なのはどれか,介護異を着せることは身体拘束である,向精神薬を過剰に服用させることは身体拘束ではない,身体拘束を行う場合、家族への説明は必要ない,身体拘束が認められる三原則に継続性がある,正解：介護衣を着せることは身体拘束である/n介護衣は患者におむつを外す行為が見られる場合などに使用されるが、本人の意思で衣服の着脱ができなくなることから、身体拘束の一つとされています。向精神薬は患者の行動を落ち着かせる目的で投与されます。向精神薬の過剰投与により、精神的・身体的機能が低下し、廃用症候群やせん妄などを生じる危険性があるため身体拘束の一つとされています。どうしても身体拘束が必要であるとカンファレンスや身体拘束廃止委員会などで判断した場合、患者と家族に梗塞の必要性を説明し十分な理解を得るよう努めます。また、身体拘束を実施した場合はその内容や時間を詳しくカルテに記載します。患者や他者の生命または身体を保護するため緊張ややむをえない場合を除き、身体拘束を行ってはなりません。緊急やむを得ない場合であっても、切迫性、非代替性、一時性の３つの要件をすべて満たす必要があります。第１１４回全国公開模擬試験第二回にあります。,img/7-2-3.png,老年
7-25,75歳、男性は明日の午前10時に気管支鏡検査が予定されている。検査前の看護で適切なのはどれか,現在服用中の薬剤を確認する,本日の夕食は絶食である,血痰である場合は実施できないことを説明する,高齢のため検査の説明は家族に行う,正解：現在服用中の薬剤を確認する\n高齢者は加齢による臓器機能及び予備機能の低下があること、また、気管支鏡検査を必要とする高齢者には心血管系、中枢神経系、呼吸器系などに基礎疾患を有する人が多いことに留意します。気管支鏡操作による直接的な負担に加え、絶食や検査をきっかけとする合併症の発症、原疾患の悪化などにリスクも考慮するべきです。気管支鏡検査では出血や気胸、発熱、アナフィラキシーショックなどの合併症が起こる可能性もあり、既往歴と現在服用している薬を確認することは重要です。気管支鏡検査では反射的嘔吐による誤嚥や窒息を予防する目的で検査前の一色を絶食とします。そのため、前日の夕食後移行は絶食となります。血痰・喀血時の止血目的で検査が行われることもあります。年齢だけで判断せず、Ａさんと家族に対して十分な説明を行います。第１１４回全国公開模擬試験第二回にあります。,img/7-2-4.png,老年
7-26,家庭での高齢者介護で家族の介護力が最も高いと評価されるのはどれか,要介護者と介護者の関係が良好で、介護者が意欲をもって笑顔で介護している,要介護者が「家族はよくやってくれている」と話している,介護者は健康であるが、遠方に住んでいる,介護者が気軽に相談できる人がいない,正解：要介護者と介護者の関係が良好で、介護者が意欲をもって笑顔で介護している\n介護力とは、家族や地域が介護を必要とする人鬼大して適切な介護を提供できる能力のことをいいます。家族の場合は、介護する家族の人数や年齢、健康状態、経済状況などを総合的に評価します。家族の介護力を評価し、公的、非公的なサービスを含めていろいろな人がかかわる環境を作り、魔族だけで介護を抱え込まないようにする必要があります。要介護者と介護者の良好な関係、介護への意欲は介護力の評価に重要です。笑顔で介護しているため、介護者を支える家族や親せきの存在など良好な援助体制もうかがえます。選択肢の中では最も介護力が高いといえます。要介護者が満足していたと9しても、介護者の多くはストレスを抱えて原愛を感じている場合もあります。要介護者の言葉のみで介護力が高いとは評価できません。介護者が健康であっても、遠方に住んでいることで時間の制限や経済的負担が生じる可能性があります。また、要介護者に気をあわせ、介護者も思うように介護することができなくなることが考えられます。長い介護生活において負担や不安に思っていることについて相談できる人の存在は重要です。第１１４回全国公開模擬試験第二回にあります。,img/7-2-5.png,老年
7-27,75歳、男性は一人暮らし。自転車で走行中に転倒し、救急車にて搬送された。X線撮影の結果、左腓骨骨折と診断され、手術目的で入院となった。入院時におけるAさんへの対応で適切なのはどれか,左の足関節が背屈できるが確認する,入院時のオリエンテーションはAさんが歩けるようになるまで行わない,今後のスケジュールを口頭で説明する,医師が治療方法を説明しているときは席を外す,正解：左の足関節が肺クスできるか確認する\n腓骨骨折は交通事故などにより膝下や足首に強い衝撃を受けた場合に生じます。受傷すると疼痛のため、歩行困難となります。骨折の場所や程度により、治療は手術療法がギプス固定に分かれます。腓骨こっせうでは腓骨神経が損傷を受けることがあるため足関節の背屈運動が可能かどうかで判断します。緊急入院であるため入院にひちょjな物品の準備や心の整理ができていないことが考えられます。歩行は不可能であったも、パンフレットなどを用いて可能な範囲でオリエンテーションを行います。今後の治療計画であるクリニカルパスを用いて、時系列に従い予定を説明します。高齢者は入院・手術といった環境の変化に適応することが困難となりやすいです。医師が診察や説明をする場合、可能な限り同席し、ストレスとなる状況や不安を取り除くことが重要です。第１１４回全国公開模擬試験第二回にあります。,img/7-2-6.png,老年

8-1,朝になると「頭が痛い」「調子が悪い」といい３０日以上学校を休み続けている小学６年生の子供に対する母親の対応として適切なのはどれか,子供に対する愛情を伝え見守りを励ましていく,学校にいけない理由を問い詰める,登校する気になるまでかかわりを避ける,勉強で役立つ動画やテレビを毎日見させる,正解：子どっもに対する愛情を伝え見守り励ましていく\n文部科学省では「何らかの心理的、情緒的、身体的あるいは社会的要因・背景により登校しないあるいはしたくともできない状況にあるために年間30日以上欠席したもののうち、病気や経済的な理由によるものを除いたもの」を不登校生徒と定義しています。不登校になるきっかけは、友人関係、学業、家庭環境、学校や社会とのかかわりにおける問題など様々なものがあり、単一ではなく複数の理由によるものが多いです。また近点では怠学や無気力などが要因で「悩んでいない」不登校も増加しています。不登校児へのかかわりで大切なのは子供に対して愛情をもって接し、学校等と密に連絡を取りながら温かく見守っていくことです。また、スクールカウンセラーへの相談や地域の適応指導教室の活用も検討します。第１１４回全国公開模擬試験にあります。,img/8-1.png,小児
8-2,女子中学生の外来受診において不安軽減のための支援として最も適切なのはどれか,診察後に話を聞く時間を設ける,主に付き添いの家族から状態を聴取する,常に扉を開けた状態で診察を行う,受診中の家族の付き添いを禁止する,正解：受信後に話を聞く時間を設ける\n学童期や思春期にはよりプライバシーの保護や羞恥心に配慮した支援が必要です。中学生であれば自分自身の状態を言葉にして説明できます。除法収集など必要時に付き添いの家族らも状態を聴取することが可能です。　扉を開けた状態での診察はプライバシーやは羞恥心への配慮がなされておらずより不安が高まります。診察に家族の付き添いを一概に禁止するのではなく受診した女子中学生や家族の希望を聴取したうえで対応します。第１１４回全国公開模擬試験にあります。,img/8-2.png,小児
8-3,令和3年度の福祉行政報告例における児童虐待で正しいのは度どれか,児童相談所が対応した児童虐待相談件数は増加傾向にある,虐待の相談で最も多いのは身体的虐待である,主な虐待者で最も多いのは実父である,報告先に報告先に保健所がある,正解：児童相談所が対応した児童虐待相談件数は増加傾向にある\n相談種別にみると心理的虐待が60％と最も多く次いで身体的虐待が23％となっています。主な虐待者別構成で見ると実母が47％と最も多く次いで実父が41％となります。児童虐待防止等に関する法律において虐待の報告先として児童相談所、福祉事務所、市町村が看取られています。保健所は含まれません。第１１４回全国公開模擬試験にあります。,img/8-3.png,小児
8-4,6歳女性アデノイド増殖症で扁桃摘出術を受けた。手術当日の看護で適切なのはどれか,唾液や喀痰は飲み込まず吐き出させる,頸部を保温する,創部痛は我慢させる,筆談でコミュニケーションをとる,正解：唾液や喀痰は飲み込まず吐き出させる\nアデノイドの生理的な増殖肥大に面性炎症などが加わり、病的に腫大したものをアデノイド増殖症といいます。出血防止のため、頸部は冷罨法を用います。保温は行いません。創部痛は我慢させず医師が処方した鎮痛薬を用います。声帯への手術ではないため、沈黙する必要はありません。王声で話すことは控えます。第１１４回全国公開模擬試験にあります。,img/8-4.png,小児
8-5,平均的な一歳児の成長と発達で適切なのはどれか,意味のある言葉を話す,身長は約1ｍである,乳歯は20本生えている,手すりを持たずに階段を上る,正解：意味のある言葉を話す\n一歳児の身長は約75㎝です。乳歯は生後6～8か月頃に生え始め、2～3歳で20本に生えそろいます。手すりを持たずに階段を上ることができるようになるのは2歳半頃です。第１１４回全国公開模擬試験にあります。,img/8-5.png,小児
8-6,Aちゃん（生後8か月、男児）は両親と兄（3歳）との4人暮らし。生後6か月から離乳食を開始し、機嫌よく過ごしていた。昼食後、一時間経過したあたりで突然不機嫌となり。激しくなく、そして泣き止むことを15分間隔で切り返していた。しばらく様子を見ていたが、収まる気配がないため、15時に救急外来を受診した。担当医は付き添っていた母親に腸重積症が疑われることを説明した。Aちゃんのおむつに便が確認できた。Aちゃんの便の形状で考えられるのはどれか。,イチゴゼリー状の血便,黒緑色粘稠の便,鉛筆状の便,白色便,正解：イチゴゼリー状の血便\n黒緑色で粘稠性がある弁は生後間もなくで排泄される胎便です。鉛筆状の便は直腸がんなどで共作した場合にみられる細い便です。白色便は閉塞性黄疸で見られます。第１１４回全国公開模擬試験にあります。,img/8-6.png,小児
8-7,Aちゃん（生後8か月、男児）は両親と兄（3歳）との4人暮らし。生後6か月から離乳食を開始し、機嫌よく過ごしていた。昼食後、一時間経過したあたりで突然不機嫌となり。激しくなく、そして泣き止むことを15分間隔で切り返していた。しばらく様子を見ていたが、収まる気配がないため、15時に救急外来を受診した。担当医は付き添っていた母親に腸重積症が疑われることを説明した。Aちゃんに腹部超音波検査、注腸造影検査が行われ、その後、腸重積症の診断を受けた。Aちゃんに確認できた所見はどれか,カニ爪様陰影欠損,飛び石状病変,鉛管状病変,ミエロベルオキシダーゼ反応陽性,正解：カニ爪用陰影欠損\nカニ爪様陰影は中朝造影検査で見られる腸重積特有の所見です。ターゲットサインは腹部超音波検査で見られる腸重積症特有の所見です。飛び石状病変はクローン病で見られます。ミエロベルオキシターゼ反応陽性は急性骨髄性白血病で見られます。鉛管状変化は潰瘍性大腸炎で見られます。第１１４回全国公開模擬試験にあります。,img/8-7.png,小児
8-8,Aちゃん（生後8か月、男児）は両親と兄（3歳）との4人暮らし。生後6か月から離乳食を開始し、機嫌よく過ごしていた。昼食後、一時間経過したあたりで突然不機嫌となり。激しくなく、そして泣き止むことを15分間隔で切り返していた。しばらく様子を見ていたが、収まる気配がないため、15時に救急外来を受診した。多飲頭囲は付き添っていた母親に腸重積症が疑われることを説明した。Aちゃんは治療により腸重積が整復し、そのまま入院となった。翌朝まで経過に問題はなく、朝から経口摂取が可能となり、啼泣や不機嫌、嘔吐などの症状は出現していない。退院が検討され、母親に退院後の生活について指導を行うこととになった。母親への指導で適切なのはどれか,退院後は入院前の離乳食を続けても問題ありません,半年に一回注腸造影検査が必要になります。,再発防止のため甘味にはちみつを使用してください,うつぶせにすることは避けてください,正解：退院後は入院前の離乳食を続けても問題はありません。\n腸重積症は注腸整復後48時間以内は再発する可能性が高いので、腹痛、嘔吐、不機嫌などの症状の出現に注することを伝えます。それ以降も留意する必要はありますが継続的な注腸造影検査の必要はありません。はちみつの使用が腸重積症の再発防止につながるという根拠はありません。Aちゃんは生後8か月であるためはちみつを摂取することは乳児ボツリヌス症を引き起こすリスクがあるため適切ではありません。はちみつの摂取は1っ歳以降とします。体位と腸重積症の発症の相関はありません。第１１４回全国公開模擬試験にあります。,img/8-8.png,小児
8-9,5歳児の採血で本人と家族に対し、倫理的配慮ができているのはどれか,採決時に動いていけない理由を絵を用いてわかりやすく説明した。,怖がっていやがっているため、バスタオルで全身を包んで採血した,怖いと泣いていため、泣き止まなければ実施できないと説明した。,採決は本人の勇気が大切であるため、家族は外で待ってもらうことにした。,正解：採決時に動いてはいけない理由を絵を用いてわかりやすく説明した\n5歳児をバスタオルで包んで動けなくすることとは医療者に対する恐怖心を招きます。5歳児は座位で採決が可能です。泣いていても採血が必要であると理解できれば実施させてくれるため、泣くこと＝拒否、泣き止むこと＝受容と考えるのは適切ではありません。泣くという感情表現だけに注目するのではなく、本人が受け入れているか、納得しているかが重要です。逆に泣いていなくても拒否しているのであれば、採決の必要性が理解でき量に説明し、本人がその気になるのを待つことが必要です。家族が同席するかどうかは本人と家族が決めることです。第１１４回全国公開模擬試験にあります。,img/8-9.png,小児
8-10,第二次性徴について正しいのはどれか,初経は12歳ころまでに過半数に発現する,第一発育急進期といわれる,性的成熟は女子より男子の方が早く始まる,精通は10歳ころまでに過半数が経験する,正解：初経は12歳ころまでに過半数が発現する\n二次性徴とは、生まれつき備わっている生殖器官がホルモンの急激な分泌により成熟することに伴って起こる諸現象をいいます。男子では精巣から分泌されるテストステロン、書士では卵巣から分泌されるプロゲステロン・エストロゲンが大きく関与します。第二次性徴では身長と体重の増加など、身長と体重の増加など、身体的発育が急進します。出生後から2歳までは第一発育急進期、第二次性徴では身体的発育の急進は第二発育急進期と言われます。性的成熟は男子より、女子の方が早く始まります。精液が作られ、体外に射出されることを射精といい、初めて起こるものを精通といいます。精通は12歳ころまでに約20％が経験し、15歳で過半数にたっします。初めて月経を迎えることを初経といい、12歳までに過半数に発現します。第１１４回全国公開模擬試験にあります。,img/8-10.png,小児
